NME_CONVOCATORIA,ANO_CONVO,COD_DANE_REGION_OFERTA,DEPARTAMENTO_OFERTA,ID_MODALIDAD,MODALIDAD,FECHA_NAC_ASPIRANTE,GENERO_ASPIRANTE,COD_MUNICIPIO_NACIMIENTO_ASPIRANTE,MUNICIPIO_NAC_ASPIRANTE,COD_DPTO_NACIMIENTO_ASPIRANTE,DEP_NAC_ASP
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,19/06/1981,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,28/06/1989,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,12/11/1987 12:00:00 AM,Femenino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,29/12/1988,Masculino,41132,CAMPOALEGRE,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,20/04/1967,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,02/03/1977 12:00:00 AM,Femenino,76001,CALI,76,VALLE DEL CAUCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,13/06/1987,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,24/09/1981,Femenino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,29/11/1979,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,14/03/1981,Femenino,68689,SAN VICENTE DE CHUCURI,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,11/10/1978 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,06/02/1979 12:00:00 AM,Femenino,73001,IBAGUE,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,11/04/1980 12:00:00 AM,Femenino,05756,SONSON,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,29/01/1978,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,10/10/1986 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,18/11/1959,Masculino,41668,SAN AGUSTIN,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,28/10/1987,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,25/03/1982,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,29/05/1981,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,04/06/1991 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,26/09/1982,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,24/08/1983,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,12/09/1984 12:00:00 AM,Masculino,13001,CARTAGENA DE INDIAS,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,09/10/1989 12:00:00 AM,Femenino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,19/09/1983,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,27/06/1973,Femenino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,29/03/1989,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,01/01/1998 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,04/09/1965 12:00:00 AM,Femenino,76001,CALI,76,VALLE DEL CAUCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,17/10/1981,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,25/09/1965,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,29/10/1982,Masculino,41298,GARZON,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,20/11/1965,Masculino,15001,TUNJA,15,BOYACA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,18/03/1978,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,10/05/1982 12:00:00 AM,Masculino,05360,ITAGUI,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,01/11/1989 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,18/09/1986,Masculino,15162,CERINZA,15,BOYACA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,16/09/1981,Femenino,41799,TELLO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,30/05/1984,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,07/05/1979 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,28/04/1985,Masculino,18592,PUERTO RICO,18,CAQUETA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,09/07/1989 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,05/06/1976 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,11/07/1982 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,25/01/1981,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,08/11/1983 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,22/02/1989,Femenino,41020,ALGECIRAS,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,1,Doctorados Nacionales,21/11/1977,Masculino,08758,SOLEDAD,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,08/10/1984 12:00:00 AM,Masculino,41298,GARZON,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,12/12/1971 12:00:00 AM,Femenino,05313,GRANADA,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,25/02/1987,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,24/02/1978,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,10/05/1983 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,10/01/1984 12:00:00 AM,Femenino,73001,IBAGUE,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,18/09/1970,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,19/05/1969,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,26/03/1977,Masculino,41020,ALGECIRAS,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,17/10/1981,Masculino,41799,TELLO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,10/08/1981 12:00:00 AM,Femenino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,15/02/1982,Femenino,41298,GARZON,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,23/08/1986,Femenino,41319,GUADALUPE,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,11/08/1971 12:00:00 AM,Masculino,73268,ESPINAL,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,06/02/1990 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,13/08/1976,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,15/02/1968,Masculino,13667,SAN MARTIN DE LOBA,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,27/03/1980,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,21/05/1986,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,03/09/1987 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,07/04/1983 12:00:00 AM,Masculino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,30/09/1984,Femenino,76111,GUADALAJARA DE BUGA,76,VALLE DEL CAUCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,02/06/1989 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,26/01/1986,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,30/11/1974,Femenino,18094,BELEN DE LOS ANDAQUIES,18,CAQUETA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,11/09/1984 12:00:00 AM,Femenino,41799,TELLO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,09/06/1985 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,27/02/1989,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,18/03/1986,Femenino,05001,MEDELLIN,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,23/05/1978,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,16/09/1974,Masculino,11001,BOGOTA D.C.,25,CUNDINAMARCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,20/10/1986,Femenino,41006,ACEVEDO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,30/01/1991,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,26/09/1990,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,08/09/1991 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,27/12/1984,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,07/03/1986 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,05/10/1965 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,01/06/1983 12:00:00 AM,Femenino,41660,SALADOBLANCO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,31/10/1962,Femenino,17001,MANIZALES,17,CALDAS
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,13/03/1980,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,18/01/1991,Femenino,41660,SALADOBLANCO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,01/05/1979 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,08/01/1984 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,27/01/1986,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,06/07/1982 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,27/06/1983,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,04/06/1985 12:00:00 AM,Masculino,23001,MONTERIA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,31/07/1981,Femenino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,2,Doctorados Exterior,24/02/1983,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,02/04/1976 12:00:00 AM,Masculino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,23/06/1988,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,21/06/1975,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,09/12/1986 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,30/12/1981,Masculino,41801,TERUEL,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,25/09/1973,Masculino,41298,GARZON,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,07/01/1975 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,12/12/1982 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,06/08/1984 12:00:00 AM,Masculino,73024,ALPUJARRA,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,26/02/1978,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,30/04/1960,Masculino,25307,GIRARDOT,25,CUNDINAMARCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,14/11/1984,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,26/01/1987,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,20/10/1984,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,16/05/1975,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,29/06/1984,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,02/07/1982 12:00:00 AM,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,09/04/1983 12:00:00 AM,Masculino,41797,TESALIA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,29/04/1978,Masculino,41668,SAN AGUSTIN,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,01/04/1988 12:00:00 AM,Masculino,41801,TERUEL,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,20/02/1988,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,28/09/1989,Masculino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,16/09/1985,Masculino,41298,GARZON,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,02/03/1981 12:00:00 AM,Femenino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,19/04/1988,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,18/03/1986,Femenino,25151,CAQUEZA,25,CUNDINAMARCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,20/02/1983,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,23/04/1980,Masculino,41524,PALERMO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,15/03/1983,Femenino,41668,SAN AGUSTIN,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,10/05/1988 12:00:00 AM,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,31/07/1988,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,24/04/1980,Masculino,05001,MEDELLIN,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,05/02/1990 12:00:00 AM,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,15/07/1986,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,29/09/1985,Masculino,73585,PURIFICACION,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,20/01/1982,Masculino,52683,SANDONA,52,NARINO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,22/04/1987,Masculino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,26/11/1985,Femenino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,07/05/1990 12:00:00 AM,Femenino,41319,GUADALUPE,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,05/05/1990 12:00:00 AM,Masculino,41132,CAMPOALEGRE,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Huila 2014. ,2014,41,HUILA,4,Maestria Nacional,24/10/1990,Femenino,41001,NEIVA,41,HUILA
